"","Amauria_brandeegeana_62","Amauria_carterae_99_mesa","Amauria_rotundifolia_SRR9119150","Conoclinium_coelestinum_SRR9119114","Eutetras_palmeri_63","Eutetras_pringlei_149_quer","Eutrochium_fistulosum_SRR9119106","Galeana_pratensis_104_mex","Helianthus_annuus_SRR9119062","Lycapsus_tenuifolius_17","Pericome_caudata_50_silver","Perityle_aglossa_84_dead_horse","Perityle_ajoensis_204","Perityle_ambrosiifolia_67_green","Perityle_angustifolia_13_Eagle_creek","Perityle_batopilensis_97","Perityle_bisetosa_9","Perityle_californica_76_positas","Perityle_canescens_77","Perityle_carmenensis_122_Spellenberg9960","Perityle_castillonii_96","Perityle_cernua_84","Perityle_cfvillosa_25_tin","Perityle_cinerea_113_Powell1310","Perityle_coahuilensis_24","Perityle_cochisensis_44_cave_creek","Perityle_congesta_202","Perityle_cordifolia_27","Perityle_cordifolia_68_tecolote","Perityle_coronopifolia_28_patagonia","Perityle_crassifolia_70_ventanas","Perityle_crassifolia_74_playa_balandra","Perityle_cuneata_34_cuneata_San_antonio","Perityle_cuneata_4","Perityle_discoidea_81","Perityle_dissecta_201","Perityle_emoryi_47_punta_san_jose","Perityle_feddemae_99","Perityle_fosteri_93","Perityle_gamon_221","Perityle_gentryi_8_san_francisco","Perityle_gilensis_22_Superstition","Perityle_gilensis_salensis_225","Perityle_glaucescens_94","Perityle_gracilis_11","Perityle_harkerae_31","Perityle_hofmeisteria_4_nombre_de_dios","Perityle_huecosensis_48","Perityle_incana_3_ucla","Perityle_intricata_59_Clark_mtns","Perityle_inyoensis_9_pleasant","Perityle_jaliscana_203","Perityle_lemmonii_12","Perityle_lemmonii_85_hachita","Perityle_lemmonii_colossal_cave_206","Perityle_leptoglossa_20_rancho_las_laminas","Perityle_lindheimeri_34","Perityle_lineariloba_78","Perityle_lloydii_79","Perityle_lobata_119_mesa_tinajas","Perityle_megalocephala_19_meg_Echo","Perityle_megalocephala_29_tin_mountain","Perityle_microglossa_73_tecolote","Perityle_microglossa_83_isla_venados","Perityle_montana_80","Perityle_palmeri_21_rancho_nuevo","Perityle_parryi_80_lower_window","Perityle_pseudociliata_140","Perityle_reinana_7_mazatan","Perityle_rosei_74","Perityle_rosei_jalisco_223","Perityle_rupestris_10_rupestris_davis","Perityle_rupestris_30_albiflora_chisos","Perityle_saxicola_224","Perityle_socorrensis_san_benedicto_213","Perityle_specuicola_41_negro_bill_canyon","Perityle_stansburyi_42_rock_spring","Perityle_staurophylla_42","Perityle_tenella_86_Beaver_dam","Perityle_trichodonta_bolanos_208","Perityle_turneri_33_Mexiquilla","Perityle_vandevenderi_117_sierra_cucurpe","Perityle_vaseyi_ernst_209","Perityle_vigilans_109","Perityle_villosa_45_Hanuapah_cyn","Perityle_yellow_87"
"At2g01080",NA,NA,0,NA,NA,NA,NA,0.0232558139534884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123076923076923,NA,NA,NA,NA,NA,NA,NA,0.0568862275449102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00350877192982456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046656298600311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00647948164146868,NA,NA,0,NA,NA
"At2g01110",NA,NA,0.02088772845953,0.0140845070422535,NA,0,0.0211693548387097,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0405616224648986,NA,NA,NA,NA,NA,NA,0.0536585365853659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0130970724191063,NA,NA,NA,NA,0.0289680144840072,NA,0.0484234234234234,NA,NA,NA,NA,NA,NA,NA,0.0402097902097902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"At2g01620",0.0300333704115684,NA,0,NA,0.0145631067961165,NA,0,NA,0,0,0,NA,NA,0.022140221402214,0.0134408602150538,NA,NA,NA,0.0232919254658385,NA,0,NA,0.0049813200498132,NA,0.00311526479750779,0.00340136054421769,0,NA,NA,0,0,NA,NA,0.024411508282476,NA,NA,NA,0.00278810408921933,NA,0.0140845070422535,NA,NA,0.0170454545454545,NA,0.0216508795669824,NA,0,0.00946745562130178,NA,0.0261865793780687,0,NA,0.00767263427109974,0,0.00967117988394584,0,NA,0.00773993808049536,NA,NA,0.0100671140939597,NA,0.00573065902578797,NA,NA,0.0116279069767442,NA,0.00472143531633617,0.0219224283305228,NA,NA,0,0.00766871165644172,0.0031055900621118,0,NA,0.0118110236220472,0,0.0197628458498024,NA,0,0.00477326968973747,NA,0.003690036900369,0,NA
"At2g01660",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0418410041841004,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.00207253886010363,NA,NA,NA,NA,NA,NA,NA,NA,NA
"At2g01670",0.0161507402422611,0.0120481927710843,0,0,0,0,0.021680216802168,0.0026246719160105,0,0.00271739130434783,0.000884955752212389,0,0,0.00239808153477218,0.00662251655629139,0.0187224669603524,0.0200729927007299,0.00754716981132075,0.0012987012987013,NA,0,0.0222496909765142,0.0102040816326531,0.0301724137931034,0.00138026224982747,0.0275650842266462,0.000892857142857143,0,0.00221565731166913,0,0.0121951219512195,NA,0.00911458333333333,0.0316742081447964,0.014903129657228,0.0123574144486692,0.0616740088105727,0,0.0709302325581395,0.00698602794411178,0.0169712793733681,0.0540242557883131,0,0.0196604110813226,0.0420271940667491,0.0205761316872428,0,0.00102986611740474,0.0789473684210526,0.0195439739413681,0.00288184438040346,0.0425790754257908,0.0129749768303985,0,0,0,0.0344827586206897,0.00866336633663366,0,0.00814663951120163,0.00395256916996047,0.0144167758846658,0.00970873786407767,NA,0.00098135426889107,NA,0.0169082125603865,0.00624442462087422,0.00182481751824818,0.00914285714285714,0.00651465798045603,0,0,0.0265625,0,0.0260047281323877,0.0217028380634391,0.00857142857142857,0.0343511450381679,0,0,0,0.0337301587301587,0.017156862745098,0.0164251207729469,0.0373134328358209
"At2g01970",0.118161925601751,0.0983847283406755,0.0791173304628633,NA,NA,NA,NA,0.0159547092125579,NA,0.118226600985222,NA,0.0980392156862745,0.103356890459364,0.103576751117735,0.0943075615972812,0.106431852986217,0.0470494417862839,0.0434348477284074,0.123608017817372,NA,0.102169981916817,0.123986095017381,0.0529274004683841,0.115023474178404,0.0819070904645477,0.106666666666667,0.0710900473933649,0.0949326491340603,0.0822746521476104,0.0654962862930452,0.0753828032979976,0.0292134831460674,0.112084063047285,0.1,0.120162932790224,0.0807365439093484,0.12961622013034,0.133390705679862,0.121030042918455,0.0763636363636364,0.112699747687132,0.0780456852791878,0.0840029218407597,0.111455108359133,0.0934891485809683,0.113808801213961,0.0724472333143183,0.109120521172638,0.114853195164076,0.106182795698925,0.0368509212730318,0.112903225806452,0.118363794604003,0.117302052785924,0.105179282868526,0.0698739977090493,0.106158833063209,0.0990806945863126,0.0948396094839609,0.0977443609022556,0.0765401369010579,0.0982087708462014,0.0982264665757162,0.084045584045584,NA,0.120385232744783,0.0938650306748466,NA,0.112331081081081,0.114228456913828,0.128955696202532,0.0762376237623762,0.0986121256391527,0.078482668410726,0.0780437044745057,0.0937279774489077,0.102207686017989,0.0922098569157393,0.063519313304721,0.101608806096528,0.098978288633461,0.0966789667896679,0.0959349593495935,0.0682335102350265,0.0529292929292929,0.120188531029065
"At2g02050",0.0194174757281553,NA,0.00492610837438424,0.0402684563758389,0,NA,0.0586124401913876,0.028735632183908,0,0.0268199233716475,0,0.0355329949238579,0.0054249547920434,0.0213675213675214,0.035,0.0229312063808574,0.0442238267148014,NA,0.0410596026490066,NA,0.0313620071684588,0.045933014354067,0.0419397116644823,NA,0.0505747126436782,0.0794701986754967,0.0248927038626609,0.03710407239819,0.0239561943874059,0.00429553264604811,0.0050761421319797,0.00568181818181818,0.0136986301369863,NA,0.0222222222222222,0.00608695652173913,NA,0.0132013201320132,0.0298826040554963,0.0109704641350211,0,0.0383673469387755,0.0194805194805195,NA,0.0409276944065484,NA,0,0.0145797598627787,0.12035010940919,0.0307194826192401,0.00493827160493827,NA,0.0228937728937729,0.0158590308370044,0.0670955882352941,0.000797448165869219,0.0440476190476191,0.00417827298050139,0.00652173913043478,0.0111731843575419,0.0164319248826291,0.0503089143865843,0.0353982300884956,NA,NA,0.0471512770137525,0.0029806259314456,0.00360576923076923,0.0185185185185185,0.0092678405931418,0.0378151260504202,0,0.00785854616895874,0.0281329923273657,0,0.0448521916411825,0.0266990291262136,0.032258064516129,0.0608519269776876,0.0136307311028501,0.00418760469011725,0.0559265442404007,0.0137395459976105,0.0021505376344086,0.0468187274909964,0.0777676120768527
"At2g03150",0.0842311459353575,0.050381679389313,0.0203583061889251,0,0.068503937007874,0.11340206185567,0.00772626931567329,0,0,0.17199558985667,0.0593013809910642,0.087719298245614,0.0480769230769231,0.0393313667649951,0.0793499043977055,0.0447761194029851,0.0466954022988506,0.0722543352601156,0.0530759951749095,NA,0.0707876370887338,0.0803011292346299,0.0823754789272031,0.00858369098712446,0.0467466835123184,0.0397286821705426,0.0482529118136439,0.0499615680245965,0.0751445086705202,0.0710250201775626,0.0145102781136638,0.0591054313099042,0.0157894736842105,0.0504201680672269,0.156862745098039,0.0424646128226478,0.170340681362725,0.0191235059760956,0.0571736785329018,0.056199821587868,0.0483675937122128,0.0497896213183731,0.0501193317422434,0.0513803680981595,0.0675818373812038,0.032171581769437,0.062987012987013,0.0744595676541233,0.103368176538908,0.0581395348837209,0.0279101429543907,0.0618834080717489,0.0550918196994992,0.0430797433547204,0.0763948497854077,0.0394644115574348,0.0654008438818565,0.126385809312639,0.023696682464455,0.0432,0.0587606837606838,0.0695780903034789,0.0728218465539662,0.0459183673469388,0.107798165137615,0.0675,0.0508155583437892,0.0345454545454545,0.0636442894507411,0.0271629778672032,0.161290322580645,0.103626943005181,0.0495798319327731,0.0568454763811049,0.0237037037037037,0.0617647058823529,0.0548926014319809,0.0573372206025267,0.0490654205607477,0.0288184438040346,0.0521251002405774,0.094909404659189,0.0515873015873016,0.0153846153846154,0.0436534586971122,0.113300492610837
"At2g03420",0.0233393177737881,0.0264227642276423,0.0650943396226415,0,0.0340788072417465,0,0,0.00174520069808028,0,0.0630407911001236,0,0,0.00396432111000991,0.00114678899082569,0.0122699386503067,0.00323624595469256,0.0411483253588517,0.0348399246704331,0.0227272727272727,NA,0.0166147455867082,0.0475,0.00910010111223458,NA,0.0027027027027027,0.026266416510319,0.0263381478334749,0,0.0058055152394775,0.00117924528301887,0.00444444444444444,0.0361702127659574,0.00489715964740451,0.0428870292887029,0.0458515283842795,0.0200803212851406,0.0729517396184063,0,0.0258215962441315,0,0.00402010050251256,0.0233139050791007,0.00540540540540541,0.0240153698366955,0.00915750915750916,0.0275330396475771,0,0.0680970149253731,0.0460176991150442,0.00230591852421214,0.0062992125984252,0.00518134715025907,0.00390625,0,0.0348754448398577,0.0125838926174497,0.0296803652968037,0.0625,0,0.0297029702970297,0.01183970856102,0.0109439124487004,0.020260492040521,0.0263157894736842,0.0363864491844417,0.0272536687631027,0.0403846153846154,0.00700525394045534,0.0268542199488491,0.00457456541628545,0.00807754442649435,NA,0.00309597523219814,0.00887573964497041,0,0.0287128712871287,0.0171358629130967,0.0134020618556701,0.00763358778625954,0.00109649122807018,0,0.00412371134020619,0.0237691001697793,0.0168067226890756,0,0.072992700729927
"At2g03510",0.0243623905595737,0.0376411543287327,0.0346534653465347,0.0553990610328638,NA,0.00200803212851406,0.00558899398108341,0.0250648228176318,0.0499528746465598,0.0752688172043011,0.0418435415403275,0.00299222022740874,0.00602813127930342,0.00215827338129496,0.0480132450331126,0.00199733688415446,0.0400235432607416,NA,0.00657354149548069,NA,0.0127723516153268,0.0186721991701245,0.0382205513784461,0.0650406504065041,0.0559322033898305,0.0189914865749836,0.0102860816457731,0.0399274047186933,0.00223964165733483,0.0232939632545932,0.0272,0.0131291028446389,0.048064085447263,NA,0.0195258019525802,0.0260545905707196,0.0849094567404427,0,0.0200258397932817,NA,0,0.0291479820627803,0.0137887809464118,0.00370141887723627,0.0394463667820069,NA,0.0380348652931854,0.00251414204902577,NA,0.0413965087281795,0.028808864265928,NA,0.0251221214235869,0.00113250283125708,0.0349075975359343,0.0594249201277955,0.0307116104868914,NA,0.0145518044237485,0.00546746856205577,0.00107816711590297,0.0279089738085015,NA,0.0333716915995397,0.0225519287833828,0.0440835266821346,NA,NA,0.0336182336182336,0.0200148257968866,NA,0,0.000628930817610063,0.0352580480327031,0.00119569549621363,0.0562719812426729,0.0394736842105263,0.00490883590462833,0.0263157894736842,0.00683994528043776,NA,0.037237643872715,0.00185666542888971,0.0330062444246209,0.0388457269700333,0.0553656869446343
"At2g03590",NA,NA,NA,0,NA,NA,NA,0.0507246376811594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106707317073171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"At2g03800",0.00542157412600486,NA,0,0.00797872340425532,0.013599274705349,0,0.00335289186923722,0,0.00845350571854799,0.0152447962474348,0,0.00274348422496571,0.00309358081979892,0.000295595625184747,0.014514896867838,0.0353881278538813,0.0185884403136799,0.0408432147562582,0.00523771152296535,NA,0.0190427174472465,0.0108695652173913,0.0102459016393443,0.0145631067961165,0.00187134502923977,0.0152705061082024,0.0486111111111111,0.000484887667690318,NA,0.0076,0.0175695461200586,0.00850159404888417,0.0166193757600324,NA,0.00608313619466036,0.0184250378596668,0.0507726269315673,0.00543478260869565,0.00479156684235745,0.00186509170034193,0.018135807676086,0.0545404208194906,0,0.0157687253613666,0.0500329163923634,0.00666432830585759,NA,0.0151475581091669,0.0733590733590734,0.000624219725343321,0.00175070028011204,0.0117521367521368,0.0111256544502618,0.00235571260306243,0.0567964262922782,0.000392310710082385,0.0086687306501548,0.0464299648849005,0.000395256916996047,0.0269080234833659,0.0103336285798642,0.012303664921466,0.0300530347672363,0,0.0542986425339367,0.0253292806484296,0.0107015457788347,0,0.0198793042243521,0.00332829046898638,0.0450112528132033,0.00391644908616188,0.00133274100399822,NA,0,0.00974462365591398,0.00465477114041893,0.00225152782245095,0.0427852348993289,0.00131291028446389,0.00391448358928034,0.0127106935617574,0.0133732995157943,0.00169779286926995,NA,0.0536458333333333
"At2g04350",0.0121155638397018,0.0418994413407821,NA,0.0503505417463352,0.0159574468085106,0,0.057660626029654,0.00649350649350649,0,NA,NA,0.0287846481876333,0.0179344465058751,0.0640732265446224,0.0886524822695035,0.0358851674641148,NA,0.0456580125335721,0.0107827476038339,NA,0.0384097035040431,0.0572549019607843,0.0360303413400759,0.0380078636959371,0.0277906438165818,0.0339622641509434,0.0168478260869565,NA,0.0392561983471074,NA,NA,0.0179775280898876,NA,NA,NA,NA,NA,0.0355765109301329,0.0332640332640333,NA,0.0187705302674801,0.0405167351732237,NA,NA,0.044008124576845,0.00786163522012579,NA,NA,0.053921568627451,0.0456053067993367,0.0274348422496571,0.0252544289483603,0.0473738414006179,0.0140166447656592,0.0469052224371373,NA,0.0478413068844807,0.0546249089584851,0.0726495726495727,0.0424128180961357,0.0354838709677419,0.0289532293986637,0.0928792569659443,0.0202808112324493,0.0286441756842775,0.0743589743589744,NA,0.0208989407386201,0.0432569974554707,0.038627935723115,NA,0,NA,0.0253940455341506,0.0275423728813559,0.0315366972477064,0.0383141762452107,0.028270244369909,0.0536585365853659,0,NA,0.0455407969639469,0.0200694712466229,0.051006711409396,0.0400348128807659,NA
"At2g04520",NA,NA,NA,NA,NA,NA,NA,0,0.0331186752529899,NA,NA,NA,NA,NA,NA,NA,NA,0.0533188248095756,NA,NA,NA,NA,NA,0.0469565217391304,NA,0.0539033457249071,NA,NA,NA,NA,NA,0.0521739130434783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0478142076502732,NA,NA,NA,NA,NA,NA,NA,0.0106635071090047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"At2g04790",0.0210526315789474,0.00808625336927224,0.000987166831194472,NA,0.0151057401812689,NA,0,0.00306748466257669,0,0.0651340996168582,0,0.0251121076233184,0,0.00210970464135021,0.0287769784172662,0.000940733772342427,0.0765832106038292,0.06187624750499,0.0072992700729927,NA,0.0288713910761155,0.0360046457607433,0.0278330019880716,NA,0.0315352697095436,0.0240722166499498,0,0,0.0160427807486631,0.00832639467110741,0.0257575757575758,NA,0.0297914597815293,0.0703933747412008,0.0512445095168375,0.0398104265402844,0.102985074626866,0.00085397096498719,0.0276179516685846,0,0.0126103404791929,0.0322327044025157,0,0.00256191289496157,0.0889894419306184,0.00148148148148148,0,0.000865800865800866,0.065979381443299,0.0479041916167665,0.022271714922049,0.00368098159509202,0.0153508771929825,0,0.0143129770992366,0.00389105058365759,0.00776053215077605,0.014945652173913,0,0.0714285714285714,0.0273522975929978,0.0311111111111111,0.00702247191011236,0,0.0760626398210291,0.0311004784688995,0.0209840810419682,0.0378440366972477,0.00811359026369168,0.0106707317073171,0.0677789363920751,NA,0.0134048257372654,0.00974251913709116,0,0.0224066390041494,0.00188679245283019,0,0.0135135135135135,0.0311614730878187,0,0.0324846356453029,0,0.0124223602484472,0.0180623973727422,0.0640756302521008
"At2g04845",0.0313725490196078,0.0158013544018059,0,0.00235571260306243,0.0278637770897833,NA,0.00298953662182362,0.00188679245283019,0,0.0550724637681159,0,0.0375536480686695,0.00227531285551763,0.0224299065420561,0.027190332326284,0.0121681415929204,0.0383419689119171,0.0281065088757396,0.00268096514745308,NA,0.0163220892274211,0.0190796857463524,0.0040453074433657,0.00946372239747634,0.00450740502253703,0,0,0,0,0.00542986425339366,0.00461538461538462,0,0.0164447924823806,0.00959860383944154,0.0491017964071856,0.0369668246445498,0.062992125984252,0.00583657587548638,0.0256916996047431,0,0,0.0223970944309927,0,0.00465477114041893,0.014,0.0180645161290323,0.0170118343195266,0,0.0911949685534591,0.00773395204949729,0.0121107266435986,0.00636942675159236,0.00646352723915051,0.0184718723761545,0.030938123752495,0,0.04,0.00707070707070707,0,0.0386178861788618,0.00810810810810811,0.00224382946896036,0.0275229357798165,0.0283400809716599,0.0917992656058751,0,0.0193965517241379,0.0132827324478178,0.00918836140888208,0.0486322188449848,0.0575414123801221,0.0261627906976744,0.00354609929078014,0.00441826215022091,0,0.0181818181818182,0.0107874865156419,0.0283757338551859,0.0156739811912226,0.00524658971668416,0.00443655723158829,0.00495049504950495,0.0228855721393035,0.00224215246636771,0.0145371078806427,0.0567545963229417
"At2g05170",NA,0.009375,0,0,0.00268336314847943,NA,0,0,0,0.030527289546716,0,0,0,0.00657894736842105,0.0102389078498294,0,0.0122591943957968,0,0.00250312891113892,NA,0,0.00689655172413793,0.00487465181058496,0.00537634408602151,0.00403225806451613,0.00110741971207087,0.00445765230312036,0,0,0.00124455507156192,0.00759493670886076,0,0.000771010023130301,0,0.0313986679352997,0.00302114803625378,NA,0,0,0.000713266761768902,0.00371402042711235,0.00367197062423501,0,0,0.00671140939597315,0.00185013876040703,0.000619195046439629,0.00526711813393529,NA,0.00481430536451169,0,0.000708215297450425,0.0133570792520036,0,0.0090978013646702,0,0.0101010101010101,0.0104712041884817,0.00815660685154975,0,0,0.00813008130081301,0.0234680573663625,NA,0.017258883248731,0.0323232323232323,0.00238805970149254,0.000745712155108128,0.00566393958464443,0.00182648401826484,0.019534184823441,NA,0.00305810397553517,0.0013745704467354,0,0.00375,0,0.000813008130081301,0.00636942675159236,0,0,NA,0.000846740050804403,0.00376647834274953,0.0160965794768612,0.0660660660660661
"At2g05620",0.0247440273037543,0.0696517412935323,0.0131712259371834,0.0040650406504065,0.0245009074410163,0.00784313725490196,0.00351699882766706,NA,0,0.0355555555555556,0.00690335305719921,0.00652985074626866,0.00113122171945701,0.00630914826498423,0.0258964143426295,0.0886075949367089,0.0511669658886894,0.00409836065573771,0.0645161290322581,NA,0.0121621621621622,0.018978102189781,0,0.0857142857142857,0.0128794848206072,0.0221606648199446,0.00166805671392827,0,0.00323101777059774,0.00904605263157895,0.0257936507936508,0.00700934579439252,0.0153508771929825,0.0260950605778192,NA,0,0.0842857142857143,0.0138888888888889,0.00581395348837209,0.00453514739229025,0.0490196078431373,0.00658978583196046,0,0.0376569037656904,0.0490716180371353,0.0523560209424084,0.0571245186136072,0,0.0733590733590734,0,0.00111482720178372,0.0394144144144144,0.00217627856365615,0.0285234899328859,0.00423728813559322,0.00161550888529887,0.0287081339712919,0.0164609053497942,0.0127931769722814,0.103614457831325,0.0237358101135191,0.00290416263310745,0.0978260869565217,0.0716723549488055,0.108626198083067,0.0105263157894737,0.00421940928270042,0.00891861761426979,0.0101010101010101,0.00532623169107856,NA,NA,0.00105932203389831,0,0.0106382978723404,0.00972762645914397,0,0.00756756756756757,0.0032258064516129,0.00177147918511957,0.00357142857142857,0.0401948842874543,0.0125714285714286,0.0269607843137255,0.00281954887218045,NA
"At2g06050",0.0165816326530612,0.015748031496063,0,0.00126262626262626,0.005859375,NA,0,0,0,0.0197228144989339,0.000966183574879227,0.00706880301602262,0.000537923614846692,0.00372208436724566,0.025879917184265,0.00841514726507714,0.0125838926174497,0.0219435736677116,0.0361757105943152,NA,0.0116822429906542,0.0279245283018868,0.0127353266888151,0.00854700854700855,0.00160064025610244,0.0433070866141732,0.0290322580645161,0.000931532370749884,0.0072289156626506,0.00151515151515152,0.0409683426443203,0.0149006622516556,0.0741222366710013,0.054016620498615,0.0441988950276243,0.00044762757385855,0.0486976217440544,0,0.0143430866322433,0.00412492634060106,0.0005249343832021,0.0126262626262626,0.00109051254089422,0.00335249042145594,0.0173805090006207,0.0101214574898785,0.00419639110365086,0.0104058272632674,0.133333333333333,0.015880429705745,0,0.00801201802704056,0.0157958687727825,0.00949367088607595,0.00821744627054362,0.0100732600732601,0.0130641330166271,0.0128062360801782,0,0.00609137055837563,0,0.0115985879979829,0.00612244897959184,0.00344827586206897,0.0368098159509202,0.0382608695652174,0.0165184243964422,0.0122973728339855,0.0104940970703979,0.0105932203389831,0.0584088620342397,NA,0.00186567164179104,0.00266260935717003,0.000605693519079346,0.00458481915435558,0.026578073089701,0.00476644423260248,0.0164158686730506,0.00644329896907216,0.00998573466476462,0.00119760479041916,0.0169671261930011,0.00122249388753056,0.00289296046287367,0.0452538631346578
"At2g06520",NA,NA,NA,NA,NA,NA,0.00759013282732448,0.00239808153477218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0287769784172662,NA,NA,NA,NA,NA,NA,NA,0.00553250345781466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.0318627450980392,NA,NA,NA,NA,NA,NA,NA
"At2g06530",0.0394045534150613,0.0546139359698682,0.0144312393887946,NA,0.0135363790186125,0,0.0343035343035343,0.0648854961832061,0,NA,0,NA,0.00655021834061135,0.0502092050209205,0.0143843498273878,0.0308250226654578,0.0401721664275466,0.0345821325648415,0.0372040586245772,NA,NA,NA,0.0137111517367459,0.0491400491400491,NA,NA,0.010797342192691,0.00864936793080506,0.0127064803049555,0.0272904483430799,0.0228245363766049,0.0314735336194564,NA,0.0217864923747277,NA,0.0091324200913242,NA,NA,0.0313092979127135,0.0236100533130236,0.028229255774166,NA,0.00535987748851455,NA,0.0385674931129477,0.0468594217347956,NA,NA,0.0857946554149086,0.0115606936416185,0.0351668169522092,NA,NA,0.0139211136890951,0.00384319754035357,NA,0.0151111111111111,0.0231111111111111,0.0295159386068477,0.0250347705146036,0.0177909562638992,0.0350877192982456,0.0130662020905923,0.0318979266347687,0.0517241379310345,0.0788912579957356,NA,0.0125470514429109,0.0196850393700787,0.0103703703703704,0.046448087431694,0.00835073068893528,0.0345699831365936,NA,0.0240963855421687,0.0221205186880244,0.0398445092322643,0.0154639175257732,0.0642023346303502,0.0170794192997438,0.0187861271676301,0.0169354838709677,NA,0.0361247947454844,0.0238429172510519,NA
"At2g07696",NA,0,0,0,0.00924499229583975,0,0.00319148936170213,0.00628930817610063,0.0271682340647858,NA,0,0.02099533437014,0.000753012048192771,0.0179640718562874,0.0348360655737705,0.000706214689265537,0.0137741046831956,NA,0.00687285223367698,NA,0.00821917808219178,0.038232795242141,0.0123565754633716,0.0128755364806867,NA,0.013531799729364,0.0157894736842105,0,0.000576368876080692,0.00580130529369108,0.00897308075772682,0.0106382978723404,0.0376124284546198,0.0428462127008416,NA,NA,NA,0.0124087591240876,0.00900163666121113,NA,0.00656934306569343,0.041407867494824,0,0.0151260504201681,0.0291173794358508,0.00645682001614205,NA,NA,NA,0.0070871722182849,0.0332005312084993,0.00661157024793388,0.0067396798652064,NA,0.0157776108189331,0.00863664404688464,NA,0.039177277179236,0,0.0013869625520111,0.0111376292760541,0.00886162235855487,0.0594758064516129,NA,NA,0,NA,0,0.0307017543859649,0.0249457700650759,NA,0,0.000719424460431655,NA,0,0.0192147034252297,0.000868055555555556,0.00242130750605327,0.0130111524163569,0,0.0183356840620592,0.00235849056603774,0.0426829268292683,0.00246913580246914,0.0132501948558067,NA
"At2g09990",0.0408707241226122,0.06,0.0456960680127524,0.0219579139981702,0.0473241928350287,0.00418410041841004,0.0293378038558256,NA,NA,NA,0.0142027114267269,NA,NA,NA,NA,0.0339052287581699,NA,NA,NA,NA,NA,NA,NA,0.0765957446808511,NA,NA,NA,0.0156549520766773,0.0229142185663925,NA,NA,NA,NA,NA,NA,0.0370662460567823,NA,NA,NA,NA,0.0547385620915033,NA,NA,NA,NA,NA,NA,NA,NA,0.0517358747447243,NA,NA,NA,NA,NA,0.0296153846153846,NA,NA,0.09353507565337,NA,0.0326544943820225,NA,NA,0.121794871794872,NA,NA,NA,NA,0.0203252032520325,0.0311236863379143,0.0902366863905325,0.0391993327773144,NA,NA,NA,0.0418300653594771,0.039760581445062,NA,NA,0.0648064806480648,NA,NA,NA,NA,NA,NA
"At2g13360",NA,NA,0.000708215297450425,NA,NA,0.0279187817258883,NA,0.0572109654350417,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0183374083129584,NA,0.0237845400489682,0.0580912863070539,NA,0.0528422738190552,NA,NA,0.045271629778672,0.0232796987333105,NA,NA,0.0221843003412969,NA,NA,NA,NA,NA,NA,NA,0.072992700729927,0.055022392834293,NA,NA,NA,NA,0.0251921434671221,NA,NA,NA,0.00181686046511628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050251256281407,NA,NA,0.0513418903150525,NA,NA,0.00628366247755835,NA,0.0220264317180617,NA,NA,NA,NA,NA,NA,0.0773881499395405,0,NA,NA,NA,0.0483091787439614,NA,NA
